office_number,office_direction,municipality_name,province_name,postal_code,geo_extraction
2213.0,"Los Rosales - Manuel Azaña, 56 - Local 4",Coruña-(a),A Coruña,15011,
1710.0,"V. Negreira, 58 - Villa Negreira, 58",Coruña-(a),A Coruña,15011,"['Rúa Vila de Negreira, 58, 15011 A Coruña, Spain', 43.3635268, -8.422723, 'ChIJBTcCyvV8Lg0RThgnJBEsaCc']"
5988.0,"Av. Marques De Figueroa, 1",Fene,A Coruña,15500,"['Av. Marqués de Figueroa, 12, 15500 Fene, La Coruña, Spain', 43.4746258, -8.1678239, 'ChIJV48yAg51Lg0RfV-6ng13zrw']"
610.0,"Pl. Armas - Tierra, 11",Ferrol,A Coruña,15402,
2680.0,"Pza.callao - Pl. De Callao, 16 - 18",Ferrol,A Coruña,15402,
173.0,"Ctra Castilla - Cr. Castilla, 199 - 201",Ferrol,A Coruña,15404,
232.0,"Caranza - Av. Castelao,62",Ferrol,A Coruña,15406,"['Av. de Castelao, 62, 15406 Ferrol, La Coruña, Spain', 43.4817403, -8.2028871, 'ChIJtbRIiut1Lg0R9Li_KJYQdtY']"
212.0,Arsenal Militar - Zz. Arsenal Militar,Ferrol,A Coruña,15490,
3303.0,"Av. Finisterre, 28",Laracha,A Coruña,15145,"['Avenida Finisterre, 215, 15010 A Coruña, Spain', 43.3600943, -8.4173575, 'ChIJcxMh6JF8Lg0R3P_TB-4NdX8']"
4240.0,"Progreso, 5",Melide,A Coruña,15800,"['Riverdale, GA 30274, USA', 33.5327956, -84.4180143, 'ChIJz03gPN769IgR0NhjgSE4vFE']"
5948.0,"Agro Do Medio, 1",Milladoiro-(o),A Coruña,15895,
4300.0,"Rua A Carreira, 7",Miño,A Coruña,15630,
4577.0,"Porta Da Vila, 8",Muros,A Coruña,15250,"['Calle, Rúa da Porta da Vila, 8, 15250 Muros, A Coruña, Spain', 42.7746653, -9.057044099999999, 'ChIJo6vv1QEpLw0ROYDJbz2wCjI']"
4590.0,"Xubia - Ctra. De Castilla, 885 - Naron - Jubia",Naron,A Coruña,15570,"['Rúa Carretera de Castilla, 336-338, 15572 Freixeiro, A Coruña, Spain', 43.5054922, -8.187339500000002, 'ChIJfxuhr_d1Lg0RX7ujqcgObBw']"
2728.0,"Ctra. De Castilla, 336 - 338",Naron,A Coruña,15572,
667.0,"Puerta De La Villa, 1",Noia,A Coruña,15200,
4690.0,"Av. Alfonso Senra, 93",Ordes,A Coruña,15680,"['Calle Alfonso Senra, 19, 28440 Guadarrama, Madrid, Spain', 40.67242299999999, -4.0896317, 'ChIJ75_Jm8IMQQ0Ry2rgOEx1q7Q']"
611.0,Avenida Da Escola De Gaitas 77 - 79,Ortigueira,A Coruña,15330,"['Av. da Escola de Gaitas, 77, 15330 Ortigueira, La Coruña, Spain', 43.68226800000001, -7.8527959, 'ChIJdbg3uUL3LQ0Rq7sxSi6Es_U']"
4820.0,"Av. Compostela, 22",Padron,A Coruña,15900,"['Rúa de Santiago del Estero, 8, 15706 Santiago de Compostela, A Coruña, Spain', 42.8745231, -8.550452199999999, 'ChIJZ22DUxX-Lg0RkJhLtaw02As']"
4655.0,"Oleiros - Ernesto Che Guevara, 4",Perillo,A Coruña,15172,"['Calle, Avenida Ernesto Che Guevara, 4, 15172 Perillo, A Coruña, Spain', 43.3337575, -8.3782886, 'ChIJDUKEdkp7Lg0RDbH69K1baAE']"
5220.0,"Rua Da Paz, 37",Pobra-do-caramiñal,A Coruña,15940,"['Calle, Rúa da Paz, 37, 15940 A Pobra do Caramiñal, A Coruña, Spain', 42.6059772, -8.9381945, 'ChIJUwrWX-47Lw0RdHN0NtBXj0U']"
5235.0,"Gandara, S.n.",Ponte-do-porto,A Coruña,15121,
5245.0,"Eduardo Pondal, 32",Ponteceso,A Coruña,15110,
5260.0,"Pl. España, 1",Pontedeume,A Coruña,15600,"['Rieiro, 17-15, Vilarmaior, España, 1, 15600 Vilarmaior, La Coruña, Spain', 43.40720100000001, -8.1701521, 'ChIJU1ijxI5VLg0Rm1FraU8UORI']"
5300.0,"Av. Galicia, 89",Pontes-de-garcia-rodriguez-(as,A Coruña,15320,
5550.0,"Av. Da Mariña, 28/29",Sada,A Coruña,15160,
5820.0,"Pl. Da Porta Do Sol, 14",Santa-uxia-de-ribeira,A Coruña,15960,
624.0,"Alfredo Brañas - Republica Argentina, 20",Santiago-de-compostela,A Coruña,15701,
5673.0,"Empresas - Senra, 3 - 5",Santiago-de-compostela,A Coruña,15702,
5920.0,"Senra - Senra, 3 - 5",Santiago-de-compostela,A Coruña,15702,
6103.0,"San Lazaro - San Lazaro, 84",Santiago-de-compostela,A Coruña,15703,
5922.0,"Rua Villar - Rua Del Villar, 33",Santiago-de-compostela,A Coruña,15705,"['Rúa do Vilar, 33, 15705 Santiago de Compostela, A Coruña, Spain', 42.8786445, -8.5444011, 'ChIJRylCykb-Lg0RuHbNnHkWQPw']"
6104.0,Conxo - Pl. Ntra Señora De La Merced,Santiago-de-compostela,A Coruña,15706,"['Praza da Nsa. Sra. da Mercé de Conxo, 13, 15706 Santiago de Compostela, A Coruña, Spain', 42.8660285, -8.5558511, 'ChIJHTB0tRD-Lg0RBlXFEGFosPo']"
5921.0,"S. Del Estero - Santiago Del Estero, 8",Santiago-de-compostela,A Coruña,15706,"['24 de Septiembre 199, G4200CMG Santiago del Estero, Argentina', -27.7893843, -64.2590982, 'ChIJxR6ipRFSO5QRAUNiohxikqo']"
6022.0,"As Fontiñas - Raxeira, 52 (c/v Londres)",Santiago-de-compostela,A Coruña,15707,"['Rúa da Raxeira, 52, 15707 Santiago de Compostela, A Coruña, Spain', 42.88167, -8.531839999999999, 'ChIJX4fybkz-Lg0RCMMtsOMiqTM']"
6020.0,"Rua Da Vila, 8",Serra-de-outes-(a),A Coruña,15230,"['Strada Scriitorilor, Olimp, Romania', 43.877795, 28.6054261, 'ChIJoQ5i-oAou0ARFCHEntju2T8']"
5888.0,"Oroso - Av. Compostela, 7",Sigüeiro,A Coruña,15688,"['Av. de Compostela, 13, 15888 Sigüeiro, La Coruña, Spain', 42.9674155, -8.4441761, 'ChIJwz99DFlWLg0RZTfSn5Lr5Ac']"
6644.0,"Av.vilaboa,181 - E.boavista - Corveira",Vilaboa,A Coruña,15174,
6787.0,"Rua Castelao, 7",Vimianzo,A Coruña,15129,
1110.0,"Carlos Iii, 45",Becerrea,Lugo,27640,
1400.0,"Eijo Garay, 19",Burela,Lugo,27880,
1079.0,"Juan Xxiii, 17",Chantada,Lugo,27500,
2660.0,"Andres Lopez, 13",Ferreira,Lugo,27770,
2640.0,"Ctra. De Orense, 47",Ferreira-de-panton-(santa-mari,Lugo,27430,"['Rúa Ourense, 47, 27430 Ferreira de Pantón, Lugo, Spain', 42.5062274, -7.624507899999999, 'ChIJh7iZnzkaMA0R6gR4kqL3klM']"
2725.0,"Av. Galicia, 32",Fonsagrada-(a),Lugo,27100,
626.0,"Alvaro Cunqueiro, 15",Foz,Lugo,27780,
3010.0,"Av De La Coruña, 12",Guitiriz,Lugo,27300,"['Av. de Monelos, 107, 15009 La Coruña, Spain', 43.34724240000001, -8.4014956, 'ChIJdUIX8aF8Lg0R8VzGrIU8g0Y']"
625.0,"Reina - Reina, 1",Lugo,Lugo,27001,
5646.0,"Reina, 1 Pl. 1",Lugo,Lugo,27001,
3636.0,"Fingoy - Av. De Madrid, 27",Lugo,Lugo,27002,"['Av. de Madrid, 27, 27002 Lugo, Spain', 43.0012111, -7.549121200000001, 'ChIJjUGt-CDMMQ0RXdIcMZxfFQw']"
2933.0,"La Milagrosa - Av. La Coruña, 145 - 147",Lugo,Lugo,27003,"['Estrada de A Coruna, 145, 147, 27003 Lugo, Spain', 43.04132, -7.580170000000001, 'ChIJ9fsLfozOMQ0RXe31iXCmuB8']"
3602.0,"Fonte Dos Ranchos - Fonte Dos Ranchos, 2",Lugo,Lugo,27004,"['Praza do Exército Español, 2, 27004 Lugo, Spain', 43.0129257, -7.5648211, 'ChIJv50rjIjOMQ0Rykb7shHmmMg']"
4340.0,"Rua Do Progreso, 19",Mondoñedo,Lugo,27740,"['Rúa do Progreso, 38, 32003 Ourense, Spain', 42.3387109, -7.8659939, 'ChIJ12KTnMn-Lw0R8NMLny-XS3w']"
369.0,"Cardenal Rodrigo De Castro, 44 - 46",Monforte-de-lemos,Lugo,27400,
4860.0,"Avda. De Compostela, 1",Palas-de-rei,Lugo,27200,"['Praza da Nsa. Sra. da Mercé de Conxo, 13, 15706 Santiago de Compostela, A Coruña, Spain', 42.8660285, -8.5558511, 'ChIJHTB0tRD-Lg0RBlXFEGFosPo']"
672.0,"Doctor Cabaneiro, 33",Pastoriza,Lugo,27287,"['Av. Dr. Constantino Cabaneiro, 33, 27287 Pastoriza, Lugo, Spain', 43.3004194, -7.350703599999999, 'ChIJDVZVC56WMQ0R0Bxl8PF7ffc']"
5215.0,"Benigno Quiroga, 38 Bajo",Pobra-de-san-xiao-(a),Lugo,27360,
5280.0,"Estrada Xeral, 26",Pontenova-(a),Lugo,27720,"['Calle, Estrada Xeral, 26, 27720 A Pontenova, Lugo, Spain', 43.3482741, -7.1923585, 'ChIJ_____z-ZMQ0RMHEb-QkXPOo']"
5340.0,"Real, 68",Quiroga,Lugo,27320,
711.0,"Av. Dr. Moreda, 22",Ribadeo,Lugo,27700,
7759.0,"Av. Da Mariña, 50",San-cibrao,Lugo,27890,"['135 W 50th St, New York, NY 10020, USA', 40.7609904, -73.982246, 'ChIJR33-vPhYwokR0DH69YZW8W0']"
628.0,"Calvo Sotelo, 87",Sarria,Lugo,27600,
629.0,"Rua Da Pravia, 7",Vilalba,Lugo,27800,"['Calle, Rúa da Pravia, 7, 27800 Vilalba, Lugo, Spain', 43.2982299, -7.681419999999998, 'ChIJ7_ALtqbmMQ0RwA7fqQQlgDo']"
679.0,"Pl. De Lugo, 8",Viveiro,Lugo,27850,"['Praza de Lugo, 8, 27850 Viveiro, Lugo, Spain', 43.6595912, -7.596385799999999, 'ChIJZZFJo9saMg0RWEuWgqk5FeM']"
662.0,"Marcelino Suarez, 23",Barco-(o),Ourense,32300,
635.0,"Tomas M. Mosquera, 8",Carballiño,Ourense,32500,
2040.0,"Emilia Pardo Bazan, 35",Celanova,Ourense,32800,
397.0,"Av. De Santiago - Av. De Santiago, 37",Ourense,Ourense,32001,
4731.0,"A Ponte - Av. De Las Caldas, 27(puente Canedo)",Ourense,Ourense,32001,"['33174 Las Caldas, Asturias, Spain', 43.3311475, -5.9223137, 'ChIJW2wvzcqSNg0Ruil29BndUgg']"
616.0,"El Couto - Francisco Moure,2 - Esq.av.portugal",Ourense,Ourense,32002,
615.0,"Juan Xxiii - Juan Xxiii, 18",Ourense,Ourense,32003,
6853.0,"Progreso - Progreso, 38",Ourense,Ourense,32003,
4730.0,"Rua Do Paseo - Rua Do Paseo, 18",Ourense,Ourense,32003,"['Rúa do Paseo, 18, 32003 Ourense, Spain', 42.339204, -7.864550100000001, 'ChIJme4Bz8n-Lw0RbTdEK7ZIEK0']"
636.0,"Buenos Aires - Av. Buenos Aires, 58",Ourense,Ourense,32004,"['Av. Luis María Campos 1383, C1426 BOL, Buenos Aires, Argentina', -34.563716, -58.442296, 'ChIJKTD-Z8i1vJUR9H49DZosH0o']"
788.0,"Mariñamansa - Av. Zamora, 58",Ourense,Ourense,32005,
5420.0,"Rua Do Ribeiro, 19",Ribadavia,Ourense,32400,"['Calle, Rúa do Ribeiro, 19, 32400 Ribadavia, Ourense, Spain', 42.2902141, -8.143798799999999, 'ChIJ3_5mQNGKLw0Rqi-FOFpXAZI']"
1878.0,"Av. Doctor Vila, 7",Rua-de-valdeorras-(a),Ourense,32350,
618.0,"Luis Espada, 53",Verin,Ourense,32600,
363.0,"Av Madrid, 23",Xinzo-de-limia,Ourense,32630,
1549.0,"Calvo Sotelo, 15",Agolada,Pontevedra,36520,
5355.0,"Alferez J. Barreiro, 10",Baiona,Pontevedra,36300,
1395.0,"Eduardo Vincenti, 12",Bueu,Pontevedra,36930,
1644.0,"Av. De Galicia, 19",Cambados,Pontevedra,36630,
1796.0,"Mendez Nuñez, 37",Cangas,Pontevedra,36940,"['Calle Méndez Núñez, 2, 29008 Málaga, Spain', 36.72207849999999, -4.4195224, 'ChIJU01Q57_3cg0R3JnkCf87t0w']"
787.0,"Calvo Sotelo, 15",Estrada-(a),Pontevedra,36680,
634.0,"Rua De Castelao, 33",Grove-(o),Pontevedra,36980,
637.0,"Concepcion Arenal, 24",Guarda-(a),Pontevedra,36780,
673.0,"Rua Principal, 17",Lalin,Pontevedra,36500,
367.0,"Jaime Janer, 11",Marin,Pontevedra,36900,
674.0,"Av. Constitucion, 1",Ponteareas,Pontevedra,36860,
408.0,"Garcia Camba - Garcia Camba, 10",Pontevedra,Pontevedra,36001,
638.0,"Sagasta - Sagasta, 9",Pontevedra,Pontevedra,36001,
5150.0,"Gral.gutierrez Mellado - General Gutierrez Mellado, 7",Pontevedra,Pontevedra,36001,
5151.0,"Loureiro Crespo - Loureiro Crespo, 46",Pontevedra,Pontevedra,36004,"['Rúa Doutor Loureiro Crespo, 46, 36004 Pontevedra, Spain', 42.4282192, -8.6323568, 'ChIJm7Jk27dxLw0R75a2nrgtbmE']"
899.0,"Pl De Antonio Palacios, 5",Porriño-(o),Pontevedra,36400,
1067.0,"Alfonso Xii, 8",Redondela,Pontevedra,36800,
5735.0,"Rua Cesteiros, 1",Sanxenxo,Pontevedra,36960,
6050.0,"Progreso, 5",Silleda,Pontevedra,36540,"['Riverdale, GA 30274, USA', 33.5327956, -84.4180143, 'ChIJz03gPN769IgR0NhjgSE4vFE']"
1795.0,"Augusto Gonzalez Besada, S.n.",Tui,Pontevedra,36700,"['0 S/N, Edificio Plaza, Rúa Augusto González Besada, 36700 Tui, Pontevedra, Spain', 42.048918, -8.6461156, 'ChIJvVQIj72aJQ0Rwx1KqNmRc1w']"
6620.0,"Garcia Barbon - Av. Garcia Barbon, 2",Vigo,Pontevedra,36201,"['Rúa de García Barbón, 2, 36201 Vigo, Pontevedra, Spain', 42.2373724, -8.7200286, 'ChIJCwF1i2liLw0RcJUbPnKj2Ws']"
2345.0,"Empresas - Av. Garcia Barbon, 2 Pl. 1",Vigo,Pontevedra,36201,"['Rúa de García Barbón, 2, 36201 Vigo, Pontevedra, Spain', 42.2373724, -8.7200286, 'ChIJCwF1i2liLw0RcJUbPnKj2Ws']"
6829.0,"Puerta Del Sol - Policarpo Sanz, 1",Vigo,Pontevedra,36202,"['Calle de Emilio Ferrari, 71, 28017 Madrid, Spain', 40.4307572, -3.640674499999999, 'ChIJdy7RImovQg0RGfOBwcogwB8']"
5335.0,"Barcelona, 22 - Barcelona, 22",Vigo,Pontevedra,36203,"['Carrer de Provençals, 22, 08005 Barcelona, Spain', 41.4063756, 2.2102592, 'ChIJi2swQESjpBIR-aGFVyx8xis']"
631.0,"Gran Via - Gran Via, 40",Vigo,Pontevedra,36203,"['Calle Gran Vía, 60, 28013 Madrid, Spain', 40.4220782, -3.7082718, 'ChIJHzqobNcpQg0RrJN-iNb-yqw']"
663.0,"Fernando El Catolico - Urzaiz, 99",Vigo,Pontevedra,36204,
7650.0,"Cabral - Ramon Nieto, 400 (zona Cabral)",Vigo,Pontevedra,36205,
633.0,"El Calvario - Urzaiz, 177",Vigo,Pontevedra,36205,
6598.0,"Martinez Garrido - Av.alcalde Mnez.garrido,100",Vigo,Pontevedra,36205,"['Av. Alcalde Mnez, Av. de Emilio Martínez Garrido, 100, 36205 Vigo, Pontevedra, Spain', 42.2254812, -8.705407899999999, 'ChIJ83iB4H1iLw0RcBFjBpso5bA']"
1583.0,"Travesia De Vigo - Travesia De Vigo, 119 Bajo",Vigo,Pontevedra,36206,"['Calle Travesia de Vigo, 119 Bajo, 36206 Vigo, Pontevedra, Spain', 42.2399273, -8.703416599999999, 'ChIJdTnRAItiLw0R3L9SUkMMAUs']"
6622.0,"Teis - Sanjurjo Badia, 147",Vigo,Pontevedra,36207,"['Calle, Rúa de Sanjurjo Badía, 147, 36207 Vigo, Pontevedra, Spain', 42.2476508, -8.699463699999999, 'ChIJe05s2fZiLw0R9lsNmwc4OPk']"
5327.0,"Calle Coruña - La Coruña, 13",Vigo,Pontevedra,36208,"['Rua la Torre, 48, 15002 A Coruña, Spain', 43.37519409999999, -8.3978931, 'ChIJASaDP3h8Lg0RnpZVwwG5cvY']"
6631.0,"Coia - Grove, 2",Vigo,Pontevedra,36209,
1148.0,"Florida - Av. La Florida, 4",Vigo,Pontevedra,36210,"['111 N Magnolia Ave #1300, Orlando, FL 32801, USA', 28.5438376, -81.3770479, 'ChIJVZQnE_x654gR4P9pZLhKIGQ']"
5323.0,"Balaidos - Av. Manuel Castro, S/n",Vigo,Pontevedra,36210,"['Rúa Manuel de Castro, 42, 36210 Vigo, Pontevedra, Spain', 42.2126365, -8.7409784, 'ChIJPXeu9kFiLw0RkBSxOoE7HdY']"
6621.0,"Traviesas - Av. De Las Camelias, 133",Vigo,Pontevedra,36211,
7029.0,"Navia - Rua Das Teixugueiras, 11 Loc. 3",Vigo,Pontevedra,36212,"['Calle, Rúa das Teixugueiras, 11 Loc. 3, 36212 Vigo, Pontevedra, Spain', 42.2122368, -8.7546047, 'ChIJq6qqqg6KJQ0RdmUhaaCoJ_o']"
6637.0,"Pl. De La Iglesia, 2",Vila-de-cruces,Pontevedra,36590,
639.0,"Pl. De Galicia, 7",Vilagarcia,Pontevedra,36600,"['Calle Cuesta la Tapia, s/n, 15660 Cambre, A Coruña, Spain', 43.3178268, -8.3568796, 'ChIJS9XdwdhkLg0RH5PF6MFLyQ0']"
6710.0,"Pl. Del Parque, 6",Vilanova-de-arousa,Pontevedra,36620,
1060.0,"Es Ramal, 85",Alaior,Baleares,7730,"['Carrer des Ramal, 85, 07730 Alaior, Illes Balears, Spain', 39.9326326, 4.1359251, 'ChIJC7Jc0cUgvhIRp1ceWbmomCM']"
1613.0,"Pl. Eivissa, 13",Cala-d'or,Baleares,7660,"['Carrer del Tajo, 59, 08032 Barcelona, Spain', 41.42951550000001, 2.1608311, 'ChIJs-K9wUi9pBIReeBBvhlOBos']"
897.0,"Av. Joan Servera Camps, 6",Cala-millor,Baleares,7560,"['Av. Joan Servera Camps, 6, 07560 Cala Millor, Illes Balears, Spain', 39.6031354, 3.3852532, 'ChIJAQAAwIA_lhIRimILnnzWrXA']"
1611.0,"Carrer De L'agulla, 29 Locales 3 Y 4",Cala-ratjada,Baleares,7590,"[""Carrer de l'Agulla, 29 LOCALES 3 Y 4, 07590 Cala Ratjada, Illes Balears, Spain"", 39.7106989, 3.4612462, 'ChIJfb0F8U8WlhIRxXK__b5yYpg']"
2375.0,"Calvia - Aliga, 1",Calvia,Baleares,7181,"[""Carrer de l'Àliga, 1, 07181 Son Ferrer, Illes Balears, Spain"", 39.4946376, 2.503532, 'ChIJPaYAq2CJlxIR0H2V5OYLwGo']"
2825.0,"Sor Maria Rafaela, 1",Campos,Baleares,7630,"['Carrer de la Rambla, 0, 07630 Campos, Illes Balears, Spain', 39.4336038, 3.0264179, 'ChIJIcaobAiulxIR4R8SIDImuSM']"
4907.0,"Palma De Mallorca - Pl. De Pio Ix, 1",Can-pastilla,Baleares,7610,"['Plaza de Pio IX, 1, 07610 Can Pastilla, Illes Balears, Spain', 39.536389, 2.7175196, 'ChIJe-Cgu2OSlxIR5OIW0Giyzj0']"
4213.0,"Passeig De Colon, 99",Ca'n-picafort,Baleares,7458,"['Passeig de Joan de Borbó, 36, 37, 08003 Barcelona, Spain', 41.3785279, 2.1882144, 'ChIJOb-AhACjpBIR70a-nfYdpHI']"
2071.0,"Ses Palmeres - Av. De La Constitucion, 22",Ciutadella-de-menorca,Baleares,7760,"['Av. de la Constitución, 38, 41001 Sevilla, Spain', 37.3833993, -5.9937326, 'ChIJyYVlZRBsEg0RFE6zmsvnTFs']"
292.0,Born - Plaça D'es Born 14,Ciutadella-de-menorca,Baleares,7760,"['Plaça des Born, 14, a+D, 07760 Ciutadella de Menorca, Illes Balears, Spain', 40.0000332, 3.836209799999999, 'EkthK0QsIFBsYcOnYSBkZXMgQm9ybiwgMTQsIDA3NzYwIENpdXRhZGVsbGEgZGUgTWVub3JjYSwgSWxsZXMgQmFsZWFycywgU3BhaW4iHxodChYKFAoSCduuRR4IBL4SERZqXoC8qbIkEgNhK0Q']"
3321.0,"Archiduque Luis Salvador, 11",Deya,Baleares,7179,
288.0,"Pl. E. Fajarnes - Pl. Enrique Fajarnes Itur, 4 - 5",Eivissa,Baleares,7800,
6838.0,"Av. España - Av. España, 3",Eivissa,Baleares,7800,
5629.0,"Avda. España,3",Eivissa,Baleares,7800,"['Av. de España, 3, 10002 Cáceres, Spain', 39.4722161, -6.37609, 'ChIJbzIh-dnfFQ0RbJ5wZsY_nu8']"
2610.0,"Carrer Major, 3",Felanitx,Baleares,7200,"['Carrer Major, s/n, 08921 Santa Coloma de Gramenet, Barcelona, Spain', 41.4534153, 2.2068465, 'ChIJUeQGJ-2UpBIRV9wUtc0kGuY']"
2845.0,"Pl. D'espanya, 1",Ferreries,Baleares,7750,"[""Plaza D'Espanya, 1, 07750 Ferreries, Illes Balears, Spain"", 39.983185, 4.0113298, 'ChIJl-0lMMYevhIRx-kVa8rxDQc']"
291.0,"Mayor - Major, 33",Inca,Baleares,7300,"['Carrer Major, 33, 07300 Inca, Illes Balears, Spain', 39.7214538, 2.9110666, 'ChIJy-quHrnFlxIRR6wTdISVMew']"
3680.0,"Mestre Antoni Vidal, 12",Lloseta,Baleares,7360,"['Carrer Mestre Antoni Vidal, 12, 07360 Lloseta, Illes Balears, Spain', 39.7178087, 2.8685545, 'ChIJw7wmkhLElxIR79NgzpRbw0E']"
6089.0,"Crta. A Cabo Blanco Km. 6,4",Llucmajor,Baleares,7609,"['Camí de Cabo Blanco, Illes Balears, Spain', 39.44336, 2.8682711, 'ChIJI0ggOw-7lxIR4FjrlVubUE4']"
6733.0,"Ronda Migjorn - Ronda De Migjorn, 123",Llucmajor,Baleares,7620,"['Calle, Ronda de Migjorn, 123, 07620 Llucmajor, Illes Balears, Spain', 39.4866988, 2.8845907, 'ChIJjzQq0g67lxIRvu9h7N3cOGU']"
1158.0,Calvia - Av. Magaluf - Es. Cotral Riera,Magaluf,Baleares,7181,"['Av. Magaluf, 0, 07181 Magaluf, Illes Balears, Spain', 39.50545049999999, 2.5326337, 'ChIJNTvCky6JlxIR5aA8CtxWqwo']"
287.0,"Centre - Amargura, 6",Manacor,Baleares,7500,
7434.0,"Pl.explanada - Pz. De La Explanada, 9",Mao,Baleares,7702,
7647.0,"Montaña Parcela, 66",Marratxinet,Baleares,7141,
4574.0,"Rosiñol, 1 Bajos (esq. A Libertad)",Muro,Baleares,7440,
2368.0,"Empresas,pl.olivar - Pl. De L'olivar, 6 Pl. 1ª",Palma,Baleares,7002,"[""Plaça de l'Olivar, 6, 07002 Palma, Illes Balears, Spain"", 39.5734717, 2.6527145, 'ChIJyzDRylaSlxIRu1m9tAUe39I']"
4899.0,"Pl. De L'olivar, 6",Palma,Baleares,7002,"[""Plaça de l'Olivar, 6, 07002 Palma, Illes Balears, Spain"", 39.5734717, 2.6527145, 'ChIJyzDRylaSlxIRu1m9tAUe39I']"
4900.0,"Pl. Olivar - Pl. De L'olivar, 6",Palma,Baleares,7002,"[""Plaça de l'Olivar, 6, 07002 Palma, Illes Balears, Spain"", 39.5734717, 2.6527145, 'ChIJyzDRylaSlxIRu1m9tAUe39I']"
4263.0,"Avgda. Comte. Sallent, 18",Palma,Baleares,7003,"['Avinguda del Comte de Sallent, 18, 07003 Palma, Illes Balears, Spain', 39.5784496, 2.6500767, 'ChIJ-d2BoleSlxIReWqib3RGUv0']"
283.0,"Levante - Carrer Manacor, 9",Palma,Baleares,7006,"['07500 Manacor, Balearic Islands, Spain', 39.5697165, 3.2095318, 'ChIJzXGYRKZJlhIR010HszTQgt4']"
2155.0,"Arago, 32 - Arago, 32",Palma,Baleares,7006,
4903.0,Foners - Juan Alcover (es.a Honderos),Palma,Baleares,7006,"['Calle Juan Alcover, 07006 Palma, Illes Balears, Spain', 39.5693872, 2.6607093, 'ChIJb-KO67KTlxIRJ08vfxHnIDQ']"
4682.0,"Ciudad Jardin - Cardenal Rosell, 22",Palma,Baleares,7007,"['Carrer del Cardenal Rossell, 22, 07007 Palma, Illes Balears, Spain', 39.5545274, 2.6920549, 'ChIJtamwlPOTlxIR9r-PCBbjp_w']"
4912.0,"Es Rafal - Arago, 212",Palma,Baleares,7008,
4245.0,"Gran Via Asima, 4 Local 48",Palma,Baleares,7009,"['Calle, Gran Via Asima, 4, 07009 Palma, Illes Balears, Spain', 39.602121, 2.6728702, 'ChIJIYsKxz2TlxIRD-07d5yKLfA']"
282.0,"Blanquerna - Blanquerna, 67",Palma,Baleares,7010,
2898.0,"Colliure, 26",Palma,Baleares,7010,"['Carrer Rafael Estela, 6, 17490 Llançà, Girona, Spain', 42.3632629, 3.1523366, 'ChIJv8wnL8R8uhIR5_r7cJrSew8']"
284.0,"Av. Argentina - Av. Argentina, 67 (esq.conde Barna)",Palma,Baleares,7011,
1419.0,"Av. San Fernando - Av. San Fernando, 24",Palma,Baleares,7011,
4901.0,"Borne - Plaza Juan Carlos I (primero), 1",Palma,Baleares,7012,
4235.0,"Cami Veinal Son Rapinya, 37",Palma,Baleares,7013,"['Calle Camí Veinal, Camí de Son Rapinya, 37, 07013 Palma, Illes Balears, Spain', 39.5860326, 2.6167792, 'ChIJBw_Te36NlxIRlvPcI1CaAUg']"
1414.0,"Son Armadans - Joan Miro, 1",Palma,Baleares,7014,"['Avinguda de Joan Miró, 1, 07014 Palma, Illes Balears, Spain', 39.5676983, 2.6285614, 'ChIJ3RPHzXGSlxIRw5Z0XQDY0fs']"
1783.0,"S'arenal - Milan, 8 - S'arenal",Palma,Baleares,7600,"['Carrer de Milà, 8, 07600 Palma, Illes Balears, Spain', 39.5041727, 2.7523448, 'ChIJBf62OU-WlxIRH3no2O5lV3g']"
4909.0,La Ribera - Fotja 6,Palma,Baleares,7610,
4930.0,Calvia - Duque Estremera Esq.punta Nadala,Palmanova,Baleares,7181,"['Calle Duque Estremera Esq. Punta Nadala, 07181 Palmanova, Illes Balears, Spain', 39.5184138, 2.5350792, 'ChIJKyHseTOJlxIReRJcU1F7w34']"
1279.0,"Calvia - Av. Peguera, 60",Peguera,Baleares,7160,"['PAGUERA, 60 (AV, 07160 Peguera, Illes Balears, Spain', 39.5377555, 2.4516611, 'ChIJE4NqAq0gmBIRLXTzg5SQ0FM']"
1062.0,"Plaça Major, 5",Pobla-(sa),Baleares,7420,
2140.0,"Av. Antonio Maura, 39",Pont-d'inca,Baleares,7141,"[""Avinguda d'Antoni Maura, 39, 07141 Es Pont d'Inca, Illes Balears, Spain"", 39.5972572, 2.6918455, 'ChIJCwtU4WaTlxIRPgq1TPI61dA']"
1129.0,"Passeig Maritim, 50",Port-d'alcudia,Baleares,7410,"['Carrer de Provençals, 22, 08005 Barcelona, Spain', 41.4063756, 2.2102592, 'ChIJi2swQESjpBIR-aGFVyx8xis']"
6667.0,"Av. Gabriel Roca, 2",Port-d'andratx,Baleares,7157,"['Avinguda de Joan Miró, 1, 07014 Palma, Illes Balears, Spain', 39.5676983, 2.6285614, 'ChIJ3RPHzXGSlxIRw5Z0XQDY0fs']"
286.0,"Marina, 26",Port-(el),Baleares,7108,
5135.0,"Carretera De Formentor, 21",Puerto-de-pollença,Baleares,7470,"['Carrer de Formentor, 21, 07470 Port de Pollença, Illes Balears, Spain', 39.9072731, 3.0825771, 'ChIJ6VxqfiPVlxIRhSJ_F-amHSc']"
