office_number,address,latitude,longitude,place_id
577,"Plaza Puerta Eras, 11, 46300 Utiel, Valencia, Spain",39.5684756,-1.2046793,ChIJ7wAd1FDLYA0RhnDY-s9pUCQ
504,"Plaça de la Ciutat de Bruges, 3, 46001 València, Valencia, Spain",39.4732917,-0.3799349,ChIJxe4TfE5PYA0RR7m6yk0mq9s
7710,"Carrer del Pintor Sorolla, 46002 València, Valencia, Spain",39.471269,-0.3725244,ChIJIUQpeLNIYA0RsVxcvWmaP14
2339,"Carrer del Pintor Sorolla, 1, C+P, 46002 València, Valencia, Spain",39.4708491,-0.3739716,EkNDK1AsIENhcnJlciBkZWwgUGludG9yIFNvcm9sbGEsIDEsIDQ2MDAyIFZhbMOobmNpYSwgVmFsZW5jaWEsIFNwYWluIh8aHQoWChQKEgmfrIZcs0hgDRFosC2Iu4psAxIDQytQ
558,"Carrer de Colón, 39, 46004 València, Valencia, Spain",39.4708386,-0.3700931,ChIJ4Ww0VrFIYA0Rk2odI28U4Rw
507,"Carrer de Pere III el Gran, 3, 46005 València, Valencia, Spain",39.4620968,-0.370477,ChIJA17g1stIYA0RMXk2iNVt97c
501,"Calle, Gran Via del Marqués del Túria, 60, 46005 València, Spain",39.4673007,-0.3673142,ChIJtzbbDLdIYA0RSJ6qk1eF-QE
590,"Avinguda Regne de Valencia, 65, 46005 València, Valencia, Spain",39.4632678,-0.3646482,ChIJp8Z5z8dIYA0RePgDL0Ma9kc
593,"Avinguda de la Plata, 91, C+P, 46004 València, Valencia, Spain",39.4576085,-0.3616673,Ej9DK1AsIEF2aW5ndWRhIGRlIGxhIFBsYXRhLCA5MSwgNDYwMDQgVmFsw6huY2lhLCBWYWxlbmNpYSwgU3BhaW4iHxodChYKFAoSCTkBdWHESGANEWQn1tYzaXVtEgNDK1A
508,"Carrer dels Centelles, 6, 46006 València, Valencia, Spain",39.460535,-0.370276,ChIJ1UDn_MtIYA0RV3j2oYBRX54
6507,"Carrer de la Font de la Figuera, 15, 17, 46006 València, Valencia, Spain",39.4570129,-0.3726423,ChIJdc0D-cxIYA0ROYck-9a9lxs
513,"Carrer de Jesús, 108, 46007 València, Valencia, Spain",39.4609599,-0.3881172,ChIJOy_JRjlPYA0Ris5ChGlTayE
506,"46007 Valencia, Spain",39.4625251,-0.3818982,ChIJM_1XxDlPYA0RMIATPnKvAhw
591,"Carrer de Joan Llorenç, 5, 46008 València, Valencia, Spain",39.4737169,-0.391078,ChIJdVbzHUNPYA0R_fewa9IxB-0
517,"Calle, Gran Via de Ferran el Catòlic, 22, 46008 València, Spain",39.4711675,-0.3851634,ChIJ-X3n6EVPYA0RQcZ6jSzFg1M
502,"Carrer de Guillem de Castro, 135, 46008 València, Valencia, Spain",39.4755859,-0.3842642,ChIJ-X3n6EVPYA0R5Vnrf_WF41c
6589,"Carrer de Maximilià Thous, 20, 46009 València, Valencia, Spain",39.4875112,-0.3742203,ChIJTVmsbwBGYA0Rr07T3oQ7Zpc
509,"Avinguda del Primat Reig, 72, 46010 València, Valencia, Spain",39.4840066,-0.3633348,ChIJ46tqpqdIYA0RSL8e0sS1Yu8
6508,"Calle, Carrer del Dr. Moliner, 7, 46010 València, Spain",39.4763142,-0.3631222,ChIJ-0ix2aRIYA0RMfEVPM32-6w
594,"Carrer del Mediterrani, 6, 46011 València, Valencia, Spain",39.4677863,-0.3319287,ChIJVbsNKGdIYA0Rq1UAJBMhesM
6501,"Carrer del Dr. Josep Juan Dómine, 8, 46011 Puerto, Valencia, Spain",39.4613805,-0.3320513,ChIJ3ZvzIlxIYA0RjYBRzoJvnpk
503,"Avinguda del Port, 243, 46011 Valencia, Spain",39.4614822,-0.3373012,ChIJTxBRvvVIYA0R8BJsYSvcPmw
499,"Carrer de l'Arxiduc Carles, 50, 52, 46014 València, Valencia, Spain",39.4623496,-0.3981252,ChIJd7S3eBRPYA0RU-5UM_wNzP8
6081,"Avinguda de les Corts Valencianes, 41, 46015 València, Valencia, Spain",39.4927429,-0.401953,ChIJASaIE49FYA0RHvJMin0DZRA
6595,"Carrer del Marqués de Sant Joan, 5, 46015 València, Valencia, Spain",39.4786891,-0.3950352,ChIJ-5BgEmdPYA0RDcd6EVoJnBM
6615,"Av. del Mestre Rodrigo, 105, 46015 València, Valencia, Spain",39.4852174,-0.4037198,ChIJZXTBUX1PYA0RbiZH2czKAh0
9537,"Carrer dels Carters, 79, 46017 València, Valencia, Spain",39.448224,-0.3894081,ChIJMaG8NyFPYA0R1jThNvow4cs
528,"Carrer del Brasil, 51, 46018 València, Valencia, Spain",39.4718057,-0.3988243,ChIJqdhXyW5PYA0Rz3aeES5tMIw
6517,"Av. del Cid, 9, 46018 València, Valencia, Spain",39.4670738,-0.391865,ChIJ3a5PUEBPYA0Rx3CDL3lIrxI
6062,"Avinguda de la Constitució, 172, 46019 Valencia del Ventoso, Valencia, Spain",39.4924215,-0.373518,ChIJM3EeFQdGYA0R-ORnHegLuNs
6527,"Avinguda de Valladolid, 23, 46020 València, Valencia, Spain",39.4890699,-0.3586507,ChIJlU0y-h5GYA0RkYnJx3h58mM
6678,"Carrer de Daniel Balaciart, 6, 46020 València, Valencia, Spain",39.4802237,-0.3557170000000001,ChIJ5eYFrphIYA0RiR5coHb6qhs
6526,"Carrer de Vicent Sancho Tello, 1, 46021 València, Valencia, Spain",39.4700507,-0.3575439,ChIJaRu1dr5IYA0RnARzZuPi7HQ
6525,"46022 Valencia, Spain",39.4704139,-0.3418927,ChIJm5NisIhIYA0RYH4TPnKvAhw
6512,"Carrer de Ramiro de Maeztu, 3, 46022 València, Valencia, Spain",39.4678749,-0.3497191,ChIJh7KClo1IYA0ReMQTrbA1dLQ
7038,"Carrer de José María Haro, 3, C+P, 46022 València, Valencia, Spain",39.4674758,-0.3394248,EkVDK1AsIENhcnJlciBkZSBKb3PDqSBNYXLDrWEgSGFybywgMywgNDYwMjIgVmFsw6huY2lhLCBWYWxlbmNpYSwgU3BhaW4iHxodChYKFAoSCYdD0P2KSGANETBm21yzSwghEgNDK1A
6134,"Av. de França, 55, 46023 València, Valencia, Spain",39.459157,-0.3453311,ChIJU2or6fFIYA0Rp18GqY5fBUY
512,"Av. del Dr. Peset Aleixandre, 140, 46025 València, Valencia, Spain",39.4890485,-0.3886862,ChIJMR1qg_ZFYA0RQu7gOG30T-4
6587,"Carrer Joan XXIII, 10, C+P, 46016 Tavernes Blanques, Valencia, Spain",39.5078161,-0.3619234,EkRDK1AsIENhcnJlciBKb2FuIFhYSUlJLCAxMCwgNDYwMTYgVGF2ZXJuZXMgQmxhbnF1ZXMsIFZhbGVuY2lhLCBTcGFpbiIfGh0KFgoUChIJ6TkOwGxGYA0RZHMRrrYB-DYSA0MrUA
540,"Carrer d'Oltà, 48, C+P, 46026 València, Valencia, Spain",39.4522303,-0.3759757,EjlDK1AsIENhcnJlciBkJ09sdMOgLCA0OCwgNDYwMjYgVmFsw6huY2lhLCBWYWxlbmNpYSwgU3BhaW4iHxodChYKFAoSCQPF6x8tT2ANEdFdvTk6Sj12EgNDK1A
6549,"Av. dels Molinets, 17, 46691 Vallada, Valencia, Spain",38.897217,-0.6899265,ChIJddlvY1lxYQ0RGKbbE4R7Wew
532,"Plaça de l'Església, 2, 46270 Vilanova de Castelló, Valencia, Spain",39.0771727,-0.5126748,ChIJP81W7Q6kYQ0RvUJgOP6zMmI
5513,"Albereda Jaume I, 42, C+P, 46800 Xàtiva, Valencia, Spain",38.9896497,-0.5222055,EjlDK1AsIEFsYmVyZWRhIEphdW1lIEksIDQyLCA0NjgwMCBYw6B0aXZhLCBWYWxlbmNpYSwgU3BhaW4iHxodChYKFAoSCS-2miIBomENEdbTBGwL7dU2EgNDK1A
563,"Calle, Albereda Jaume I, 42, 46800 Xàtiva, Valencia, Spain",38.9896497,-0.5222055,ChIJfzCKIgGiYQ0Rfsj08f0zfLc
559,"Av. del Camí Nou, 68, 46950 Xirivella, Valencia, Spain",39.4664261,-0.4289972,ChIJr6Vvx5VPYA0Rd092mEKYC7E
2046,"Calle Real, 20, 06940 Ahillones, Badajoz, Spain",38.2594883,-5.8653964,ChIJcyoI0iiaEw0RxeO20IJjNL8
1432,"Plaza de Andrés, Bozas, 06510 Alburquerque, Badajoz, Spain",39.2183191,-6.9993317,ChIJo9W3jWZRFg0RT6XUqVQbpOs
2838,"Calle Real, 24, 06200 Almendralejo, Badajoz, Spain",38.6840198,-6.407337,ChIJmwIO-IAdFA0RGehXWbrcUp0
387,"Plaza Espronceda, 13, 06200 Almendralejo, Badajoz, Spain",38.6822999,-6.4090495,ChIJQwMtv4CnFg0RkZQ1nC3Kht4
1474,"Calle Zurbarán, 65, 06850 Arroyo de San Serván, Badajoz, Spain",38.8542199,-6.4550728,ChIJ03nBhf6eFg0R0wN8O7cV_hk
1486,"Calle Carrera, 3, 06920 Azuaga, Badajoz, Spain",38.2597999,-5.6793828,ChIJvfz65yh0Ew0RebPDzytEang
2367,"Calle Obispo San Juan de Ribera, 15, 06002 Badajoz, Spain",38.877078,-6.9712603,ChIJYUliPTHkFg0RedkKnW7zm_I
386,"Calle, Av. de Fernando Calzadilla, 17, 06004 Badajoz, Spain",38.8698591,-6.9731806,ChIJqwpICS_kFg0Rsw5MauGoMuI
1509,"Av. Santa Marina, 23 B, 06005 Badajoz, Spain",38.87516919999999,-6.9791249,ChIJEf8IcjvkFg0RoR_bGBLG_mk
5877,"Av. de Elvas, 11, 06006 Badajoz, Spain",38.8815937,-7.0114169,ChIJcaYyTYvjFg0RqsWqlzWHHMg
2874,"Av. Carolina Coronado, 31, 06007 Badajoz, Spain",38.8891245,-6.9829443,ChIJVVshJUHkFg0RcxaBEw0ZUUI
376,"Av. Ricardo Carapeto Zambrano, 14, 06008 Badajoz, Spain",38.87904260000001,-6.9613219,ChIJJ0aHQM_lFg0Rz4J7cy_n5KY
6049,"Calle Cerro del Viento, 06010 Badajoz, Spain",38.86537310000001,-6.974159999999999,ChIJCw4GfCjkFg0R2uBhvLVch9Q
1508,"Badajoz, Spain",38.8794495,-6.9706535,ChIJTTVfrD7kFg0RqaQUlzV-jGg
1170,"Plaza Francisco Rubio Llorente, 16, 06930 Berlanga, Badajoz, Spain",38.2827429,-5.8304452,ChIJM-ZPs5abEw0RoPTsIElemy8
1612,"Calle Santiago Ramón Y Cajal, 12, 06810 Calamonte, Badajoz, Spain",38.8887341,-6.3852113,ChIJs8lMNsggFA0Rjox-tYaOwYI
1940,"06420 Castuera, Badajoz, Spain",38.7218983,-5.5464327,ChIJyWwKwTaQFA0RGqYEPOKVfic
384,"Calle Arroyazo, 10, 06400 Don Benito, Badajoz, Spain",38.9546267,-5.8626722,ChIJ6fz0jQ9bFA0RNdssQ0kKnc8
2731,"Paseo Pilarito, 10, 06340 Fregenal de la Sierra, Badajoz, Spain",38.1680333,-6.653270200000001,ChIJR2HdfS1CEQ0RHvH99ORt5Pw
2761,"Plaza España, 9, 06660 Fuenlabrada de los Montes, Badajoz, Spain",39.1309341,-4.9339315,ChIJAUD8iiovaw0Ruenn64iaxiY
3220,"Calle Vasco Núñez de Balboa, 7, 06380 Jerez de los Caballeros, Badajoz, Spain",38.320429,-6.7706083,ChIJNUGs98c3EQ0RRH0Puiofl0w
892,"06900 Llerena, Badajoz, Badajoz, Spain",38.2376876,-6.016314599999999,ChIJR5swvHqUEw0RjvPcUL0cX5g
388,"Calle Félix Valverde Lillo, 6, 6+C+P, 06800 Mérida, Badajoz, Spain",38.9172577,-6.345548,EkQ2K0MrUCwgQ2FsbGUgRsOpbGl4IFZhbHZlcmRlIExpbGxvLCA2LCAwNjgwMCBNw6lyaWRhLCBCYWRham96LCBTcGFpbiIhGh8KFgoUChIJ45wqWcAmFA0R4aLZpNiQgGUSBTYrQytQ
6437,"Calle Vicente Aleixandre, 1-A, 06800 Mérida, Badajoz, Spain",38.9098708,-6.3399361,ChIJSUI81rAmFA0RvYoluWL1k_Y
4271,"Av. de Juan Carlos I, 35, 06800 Mérida, Badajoz, Spain",38.9223986,-6.330803299999999,ChIJ2dJr-JgmFA0RR_lyy1RW_tk
4360,"Paseo de Extremadura, 191, 06260 Monesterio, Badajoz, Spain",38.0878314,-6.272300899999999,ChIJs2hiTo3cEw0RRkmD6uzYOF4
2881,"Calle Eugenio Hermoso, 6, C+P, 06480 Montijo, Badajoz, Spain",38.9088658,-6.6161657,EjxDK1AsIENhbGxlIEV1Z2VuaW8gSGVybW9zbywgNiwgMDY0ODAgTW9udGlqbywgQmFkYWpveiwgU3BhaW4iHxodChYKFAoSCcNPOknhkBYNEQr81gJQbODmEgNDK1A
6102,"Calle San Pedro, 4, 06100 Olivenza, Badajoz, Spain",38.6848484,-7.1025885,ChIJ-wWpbFInFw0RRlow8F9W_Q0
389,"Calle José Manuel Carrasco, 4, C+P, 06490 Puebla de la Calzada, Badajoz, Spain",38.89426,-6.624869899999999,Ek9DK1AsIENhbGxlIEpvc8OpIE1hbnVlbCBDYXJyYXNjbywgNCwgMDY0OTAgUHVlYmxhIGRlIGxhIENhbHphZGEsIEJhZGFqb3osIFNwYWluIh8aHQoWChQKEglhzakjJpEWDRGJpr2j_hUk5hIDQytQ
778,"Plaza España, 5, 06450 Quintana de la Serena, Badajoz, Spain",38.7413932,-5.671293899999999,ChIJbdluEBSJFA0RKpw2vneLUiI
5900,"Calle Ramón y Cajal, 4, P+6230, 06230 Los Santos de Maimona, Badajoz, Spain",38.4499638,-6.3830163,EkxQKzYyMzAsIENhbGxlIFJhbcOzbiB5IENhamFsLCA0LCAwNjIzMCBMb3MgU2FudG9zIGRlIE1haW1vbmEsIEJhZGFqb3osIFNwYWluIiIaIAoWChQKEgnBueuhuf8TDRH1IaXyntHckBIGUCs2MjMw
6170,"Av. de la Constitución, 83, 06640 Talarrubias, Badajoz, Spain",39.03477549999999,-5.235677,ChIJ8VsRZlLFFA0RQtCu9tiaWEA
6180,"Calle Real, 22, 06140 Talavera la Real, Badajoz, Spain",38.8775191,-6.7723548,ChIJs-ByCp_sFg0R8eDn_sgAqOY
2884,"Calle Zafra Esq. A, Calle Solís Carrasco, 1, 06220 Villafranca de los Barros, Badajoz, Spain",38.5598969,-6.341696499999999,ChIJazkB1l0BFA0RX5iHzvVIbFE
7269,"Calle San Francisco, 4, 06700 Villanueva de la Serena, Badajoz, Spain",38.9736686,-5.7968831,ChIJDdnGyJ5ZFA0R4tCz9b7-NMA
382,"Calle Álvarez Chamorro, 18, 06300 Zafra, Badajoz, Spain",38.4221032,-6.4180065,ChIJHVQYLI5VEQ0RfePs9jpWq3s
6930,"Calle Carrera, 11, 06830 La Zarza, Badajoz, Spain",38.8181951,-6.2165675,ChIJDeJFp-AXFA0RqQ_c7lig_bQ
2842,"Plaza América, 1, 10001 Cáceres, Spain",39.4686982,-6.379644700000001,ChIJKa-3E9vfFQ0R80Ljzwf6JR8
395,"Av. de España, 3, C+P, 10002 Cáceres, Spain",39.4722161,-6.37609,Ei1DK1AsIEF2LiBkZSBFc3Bhw7FhLCAzLCAxMDAwMiBDw6FjZXJlcywgU3BhaW4iHxodChYKFAoSCeFWbqbQ3xUNEbIgGtnEfZoOEgNDK1A
1599,"Av. Isabel de Moctezuma, 9, 10005 Cáceres, Spain",39.4643411,-6.378667699999999,ChIJGTHrDuffFQ0RzOIU1yzNtM4
1598,"Av. París, 20, 22+C+P, 10005 Cáceres, Spain",39.4692999,-6.38815,Ei0yMitDK1AsIEF2LiBQYXLDrXMsIDIwLCAxMDAwNSBDw6FjZXJlcywgU3BhaW4iIhogChYKFAoSCaf8jw7n3xUNEeWBi-myxbRlEgYyMitDK1A
1695,"10136 Cañamero, Cáceres, Spain",39.37880850000001,-5.3874113,ChIJV0NCoF49FQ0Rsen2SBWBU2I
2887,"Calle Larga, 14, 10870 Ceclavín, Cáceres, Spain",39.82047720000001,-6.7743011,ChIJ83H95-CKPQ0RsSetEXUDudY
396,"Av. Sierra de Gata, 51, 10800 Coria, Cáceres, Spain",39.9874682,-6.538184800000001,ChIJYw9Ldx7lPQ0R887JElbUAm8
1515,"Av. de la Constitución, 39, 10400 Jaraíz de la Vera, Cáceres, Spain",40.0600026,-5.7532821,ChIJkTg9yRUzPg0ROMdHU8uKyt4
3510,"Calle Mario Roso de Luna, 28, 10120 Logrosán, Cáceres, Spain",39.3369893,-5.489809,ChIJA5GHwBcaFQ0RY2fWADKWpi8
2888,"Calle Ramón y Cajal, 4, 10100 Miajadas, Cáceres, Spain",39.1515886,-5.9073236,ChIJTz83bV1NFA0RsiArAD5To-w
399,"Calle Urbano González Serrano, 5, 7, 10300 Navalmoral de la Mata, Cáceres, Spain",39.8911591,-5.5411129,ChIJVb5dW7XZPw0RTqnZ4UiB6ZQ
1604,"Calle Sor Valentina Mirón, 5, 10600 Plasencia, Cáceres, Spain",40.0321064,-6.0918487,ChIJtSSvojcWPg0RmCGAgc2gGxQ
1597,"Calle Alfonso VIII, 6, 10600 Plasencia, Cáceres, Spain",40.0300598,-6.0868256,ChIJ0V2vsTUWPg0RIUpGQFgi9qs
6417,"Calle Encarnación, 5, 10200 Trujillo, Cáceres, Spain",39.4573069,-5.8803104,ChIJRY6aeCGjFQ0RKZRBFYMXSNw
2886,"Calle Duquesa de la Victoria, 25, 10500 Valencia de Alcántara, Cáceres, Spain",39.4114844,-7.242594,ChIJGdg8GsK3Fw0RrpHJxZDgmJ0
6935,"Av. de la Constitución, 20, 10130 Zorita, Cáceres, Spain",39.2855766,-5.6994641,ChIJ86yO5hcHFQ0RQ334iQKwfXM
2043,"Calle, Rúa Médico Amenedo Casabella, 1 Bajo, 15142 Arteixo, A Coruña, Spain",43.3058545,-8.507799499999999,ChIJ-aawFGuILg0RgMfvxNzV-5Q
1475,"Rúa de Ramón Franco, 22, 15810 Arzúa, A Coruña, Spain",42.9276942,-8.1637981,ChIJXQOU0ltKLg0RyCp6fhaWx_g
2374,"Praza Chavián, Bloque 3, Portal 1, 15220 Bertamiráns, A Coruña, Spain",42.8581069,-8.6568218,ChIJ-SaLqU39Lg0RhVju6H1_InA
612,"Calle, Canton Claudino Pita, 5, 15300 Betanzos, A Coruña, Spain",43.28018,-8.21055,ChIJlzTcABpsLg0RRXMsx107jbY
887,"Av. da Constitución, 41, 15930 Boiro, La Coruña, Spain",42.6460107,-8.8828067,ChIJgSLbSPs8Lw0Rvkcm8ADKIZA
1420,"Rúa Sanjurjo Carricarte, 2, 15670 O Burgo, A Coruña, Spain",43.3158323,-8.3662618,ChIJW75bu8NkLg0RQF5QQQgLL9o
5779,"Cacheiras, 15883, A Coruña, Spain",42.8208298,-8.5500924,ChIJdelS_aEBLw0Ric9l6B7dGkc
613,"Calle, Rúa Desiderio Varela, 7, 15100 Carballo, A Coruña, Spain",43.2133224,-8.6903387,ChIJqfeZ-DiSLg0RHcJKuQ9MJ-Y
1820,"Rúa Cura Pereiro, 4, 15175 Carral, A Coruña, Spain",43.2296304,-8.355312699999999,ChIJh48CWPZmLg0RlOvF1hw2r0I
622,"Praza de Galicia, 1, 15350 Cedeira, La Coruña, Spain",43.6610473,-8.053943799999999,ChIJEyyGxKnoLQ0RntXYuVJSj_Q
1980,"Calle Alvarellos Berrocal, S. N., 15270 Cee, A Coruña, Spain",42.9563518,-9.1887267,ChIJPVHqg6zSLg0RQKPGZP_VKLE
365,"A Coruña, Spain",43.3623436,-8.4115401,ChIJTVd08fx8Lg0R7t9cCQ01R2o
2200,"Rúa Cantón Pequeno, 18, 15003 A Coruña, Spain",43.36707699999999,-8.4043877,ChIJe_y2gH18Lg0R9fRV8D2Q2IY
4939,"Pontevedra, Spain",42.4298846,-8.6446202,ChIJ16adM89xLw0R1DHkGzoWW20
2503,"Rúa Cantón Pequeno, 18, C+P, 15003 A Coruña, Spain",43.36707699999999,-8.4043877,EjVDK1AsIFLDumEgQ2FudMOzbiBQZXF1ZW5vLCAxOCwgMTUwMDMgQSBDb3J1w7FhLCBTcGFpbiIfGh0KFgoUChIJe_y2gH18Lg0R9fRV8D2Q2IYSA0MrUA
655,"Rúa Nova, 15003 A Coruña, Spain",43.36921479999999,-8.4025862,ChIJRdPr0X18Lg0RRpM9iJqSUHI
6205,"Rúa Cantón Pequeno, 18, 15003 A Coruña, Spain",43.36707699999999,-8.4043877,ChIJDSlWh318Lg0RXlmR-TBL0P4
471,"Rúa Juan Flórez, 90, C+P, 15005 A Coruña, Spain",43.3618885,-8.408132499999999,EjJDK1AsIFLDumEgSnVhbiBGbMOzcmV6LCA5MCwgMTUwMDUgQSBDb3J1w7FhLCBTcGFpbiIfGh0KFgoUChIJNSCnUo98Lg0RhFvwOp5dcwYSA0MrUA
621,"Rúa Ramón y Cajal, 38, 15006 A Coruña, Spain",43.354992,-8.4035693,ChIJCbUrdJt8Lg0Rhs1dKT2_JiM
2202,"Av. Oza, 174, C+P, 15006 La Coruña, Spain",43.3532101,-8.3922049,EipDK1AsIEF2LiBPemEsIDE3NCwgMTUwMDYgTGEgQ29ydcOxYSwgU3BhaW4iHxodChYKFAoSCQEAx11hey4NEfbvckldrrOlEgNDK1A
2209,"Av. dos Mallos, 23-25, 15007 La Coruña, Spain",43.3562304,-8.411445,ChIJ5UMs6JF8Lg0RJAGQLQYZ__A
547,"Av. Salvador de Madariaga, 64, 15008 La Coruña, Spain",43.3465293,-8.4063606,ChIJE-XQQph8Lg0RVSYI84WL37U
2214,"Av. de Monelos, 107, 15009 La Coruña, Spain",43.34724240000001,-8.4014956,ChIJdUIX8aF8Lg0R8VzGrIU8g0Y
6189,"15009 A Coruña, Spain",43.3414289,-8.393753199999999,ChIJZwsZDFh7Lg0RYFEfvoX1BBw
2204,"Avenida Finisterre, 215, C+P, 15010 A Coruña, Spain",43.3600943,-8.4173575,EjRDK1AsIEF2ZW5pZGEgRmluaXN0ZXJyZSwgMjE1LCAxNTAxMCBBIENvcnXDsWEsIFNwYWluIh8aHQoWChQKEgnrZmi_jHwuDRHxwTnfvGn-dBIDQytQ
619,"Rúa Barcelona, 23, 15010 A Coruña, Spain",43.3605797,-8.420279899999999,ChIJLwsSZvN8Lg0ROqNLFU9f6ZY
2213,"As Roseiras, 15011 A Coruña, Spain",43.374166,-8.434066,ChIJoQlt41F8Lg0RVb_qpuKDpjc
1710,"Negreira, A Coruña, Spain",42.9104919,-8.7362547,ChIJz8cfXfrjLg0RxmYAcW9e1wc
5988,"Av. Marqués de Figueroa, 12, 15500 Fene, La Coruña, Spain",43.4746258,-8.1678239,ChIJV48yAg51Lg0RfV-6ng13zrw
610,"15402 Ferrol, A Coruña, Spain",43.4854405,-8.2329191,ChIJG3xBFRJ2Lg0R4FIfvoX1BBw
2680,"Pz de Callao,, 16-18, 15402 Ferrol, A Coruña, Spain",43.4843802,-8.2298002,ChIJs6Uziet1Lg0RRreuIGcPvqU
173,"Rúa Carretera de Castilla, 199-201, 15404 Ferrol, A Coruña, Spain",43.4912589,-8.216472699999999,ChIJeylRp-R1Lg0RZ31vZSTQFWU
232,"Av. de Castelao, 62, C+P, 15406 Ferrol, La Coruña, Spain",43.4817403,-8.2028871,EjlDK1AsIEF2LiBkZSBDYXN0ZWxhbywgNjIsIDE1NDA2IEZlcnJvbCwgTGEgQ29ydcOxYSwgU3BhaW4iHxodChYKFAoSCfM3O4_rdS4NEZ7jdLQidnS6EgNDK1A
212,"Rúa Argüelles, 4, 15401 Ferrol, A Coruña, Spain",43.4788591,-8.241067,ChIJ1fQDzxV2Lg0Rs17YlttxDiw
3303,"Av. Finisterre, 32, 15145 Laracha, La Coruña, Spain",43.2483242,-8.5804581,ChIJW6Wz4omOLg0RA623oGrJSg8
4240,"Rúa Progreso, 5, 15800 Melide, A Coruña, Spain",42.9137114,-8.0151786,ChIJ61UC3hczLg0Rf-U39qSuD-o
5948,"Calle Agro Do Medio, 1 15895, O Milladoiro, A Coruña, Spain",42.843721,-8.5777918,ChIJDXT_qgQCLw0R1yk8gQfQg50
4300,"Rúa a Carreira, 7, 15630 Miño, A Coruña, Spain",43.3480523,-8.207602,ChIJ3c7sBglyLg0R8o4Gkl11L6M
4577,"Los Angeles, CA, USA",34.0522342,-118.2436849,ChIJE9on3F3HwoAR9AhGJW_fL-I
2728,"Rúa Carretera de Castilla, 336, 15570 Narón, A Coruña, Spain",43.5052211,-8.1873972,ChIJgfgU3HrfLQ0R4YE48HVe1bI
4690,"Av, Rúa Alfonso Senra, 93, 15680 Ordes, A Coruña, Spain",43.0775136,-8.4068363,ChIJl2Im5GdZLg0RxJC9alcS_ok
611,"Av. da Escola de Gaitas, 77, 15330 Ortigueira, La Coruña, Spain",43.68226800000001,-7.8527959,ChIJ4SBKH133LQ0RzdK59pyVwdc
4820,"Av. de Compostela, 22, 15900 Padrón, La Coruña, Spain",42.73798,-8.65962,ChIJe1zAKdMELw0Rr5iiTFWNLPg
4655,"Calle, Avenida Ernesto Che Guevara, 4, 15172 Perillo, A Coruña, Spain",43.3337575,-8.3782886,ChIJDUKEdkp7Lg0RDbH69K1baAE
5220,"Calle, Rúa da Paz, 37, 15940 A Pobra do Caramiñal, A Coruña, Spain",42.6059772,-8.9381945,ChIJUwrWX-47Lw0RdHN0NtBXj0U
5245,"Av. Eduardo Pondal, 32, 15110 Puenteceso, La Coruña, Spain",43.2426519,-8.8977328,ChIJsytBUEO8Lg0REX_Xj8yHT4I
5260,"Rieiro, 17-15, Vilarmaior, España, 1, 15600 Vilarmaior, La Coruña, Spain",43.40720100000001,-8.1701521,ChIJU1ijxI5VLg0Rm1FraU8UORI
5300,"Av. Galicia, 89, C+P, 15320 Puentes de García Rodríguez, La Coruña, Spain",43.44841,-7.856459999999999,EkxDK1AsIEF2LiBHYWxpY2lhLCA4OSwgMTUzMjAgUHVlbnRlcyBkZSBHYXJjw61hIFJvZHLDrWd1ZXosIExhIENvcnXDsWEsIFNwYWluIh8aHQoWChQKEgn_R25PWQEuDREl5YsgNTeT5xIDQytQ
5550,"Avenida da Mariña, 28, 29, 15160 Sada, A Coruña, Spain",43.3518131,-8.253629499999999,ChIJ7chips9xLg0RA9WYiQqjsPk
5820,"Praza Porta do Sol, 14, 15960 Riveira, La Coruña, Spain",42.5542265,-8.991803299999999,ChIJ1b4EHMo5Lw0RmN1udsd52b8
624,"15701 Santiago de Compostela, A Coruña, Spain",42.8735641,-8.5487552,ChIJhxCArz_-Lg0RcFYfvoX1BBw
5673,"Rúa da Senra, 3-5, 15702 Santiago de Compostela, A Coruña, Spain",42.87673849999999,-8.5448754,ChIJU2S0zUD-Lg0RpkeYQ8J4Y0A
6103,"Rúa do Valiño, 1, 15703 Santiago de Compostela, A Coruña, Spain",42.8870832,-8.526187199999999,ChIJa-cRcq3_Lg0RkQC5umyToRU
5922,"Rúa do Vilar, 33, 15705 Santiago de Compostela, A Coruña, Spain",42.8786445,-8.5444011,ChIJRylCykb-Lg0RuHbNnHkWQPw
6104,"Praza da Nsa. Sra. da Mercé de Conxo, 13, 15706 Santiago de Compostela, A Coruña, Spain",42.8660285,-8.5558511,ChIJHTB0tRD-Lg0RBlXFEGFosPo
5921,"Rúa de Santiago del Estero, 8, 15701 Santiago de Compostela, A Coruña, Spain",42.8745231,-8.550452199999999,ChIJk5ifUxX-Lg0RMaKhzXnvxEw
6022,"Santiago de Compostela, A Coruña, Spain",42.8782132,-8.5448445,ChIJp3Hd4kT-Lg0REeOHwIhoFOA
6020,"Rúa da Vila, 8, C+P, 15230 Serra de Outes, A Coruña, Spain",42.8428419,-8.9089078,EjxDK1AsIFLDumEgZGEgVmlsYSwgOCwgMTUyMzAgU2VycmEgZGUgT3V0ZXMsIEEgQ29ydcOxYSwgU3BhaW4iHxodChYKFAoSCXVBrqZG3y4NEa8qaMV_KE4fEgNDK1A
